"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","1.6 Org Admin-- minimum case fields -- redirect to Notes tab on Case View page","Add Case","Wed May 28 21:17:09 UTC 2025","skipped","Wed May 28 21:17:09 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","37003","3.1 verify Office Case Number Format with default validation message","Add Case","Wed May 28 21:20:13 UTC 2025","failed","Wed May 28 21:20:50 UTC 2025","","3. --- with Case Number formatting in Office ","",""
"","0","I.C.U_2 Case Updates Import - Precheck Only","","Wed May 28 21:16:08 UTC 2025","skipped","Wed May 28 21:16:08 UTC 2025","","Import Case Updates","",""
"","34924","1.1.2. add user with required fields only","Add User","Wed May 28 21:53:48 UTC 2025","passed","Wed May 28 21:54:23 UTC 2025","","1.1 Org Admin","",""
"","1","1.2. DR for single child location - No Discrepancies Found","Inventory Reports","Wed May 28 21:15:58 UTC 2025","skipped","Wed May 28 21:15:58 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","0","1.3. DR for multiple parent and child locations - starting with Parent loc - No Discrepancies Found","Inventory Reports","Wed May 28 21:15:58 UTC 2025","skipped","Wed May 28 21:15:58 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","70737","3.5 --- Splitting item with Currency Form attached","Add Item","Wed May 28 21:40:33 UTC 2025","passed","Wed May 28 21:41:44 UTC 2025","","3 Add Item with Custom Form","",""
"","569","2.1 Cancelling warning keeps user logged in on other machine","Login page","Wed May 28 21:17:07 UTC 2025","failed","Wed May 28 21:17:07 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","810","1 Import Notes for Case","","Wed May 28 21:17:22 UTC 2025","failed","Wed May 28 21:17:23 UTC 2025","","Import Notes","",""
"","9490","2.1. verify that user can add all values","Add Person","Wed May 28 21:48:00 UTC 2025","failed","Wed May 28 21:48:09 UTC 2025","","2. Power User -- all permissions in Office","",""
"","70185","2.1 Add User to a Group, then add to another Group --> Verify that previous User Group is not overwritten","","Wed May 28 21:35:24 UTC 2025","passed","Wed May 28 21:36:34 UTC 2025","","Edit User","",""
